sentenceID,isCorrect,pairID,word1,word2,relatedness,sd,se,ci
31,0,140,poker,cache,-0.356650899984429,0.696031442431899,0.131537578668312,0.26989281797557,2,-1,3,an online poker tournament ended suddenly when the computer cached in its chips
31,0,141,suddenly,cache,-0.797502490819805,0.416840901067577,0.115610864808443,0.251894435493559,5,-1,6,an online poker tournament ended suddenly when the computer cached in its chips
31,0,142,tournament,cache,-0.179601731579132,0.818935015008553,0.289537251231827,0.684646806002292,3,-1,4,an online poker tournament ended suddenly when the computer cached in its chips
32,0,143,britain,reign,0.768095575906237,0.476181160888536,0.143574022082103,0.319902856737068,0,12,-12,britain is a wet place since the queen has had a long reign
32,0,144,long,reign,0.731459765893335,0.761530739883457,0.240817164626495,0.544766273884581,11,12,-1,britain is a wet place since the queen has had a long reign
32,0,145,place,reign,-0.11189373362167,0.650405246607851,0.122915038138286,0.252200826186474,4,12,-8,britain is a wet place since the queen has had a long reign
32,0,146,queen,reign,1.75853959453502,0.238716990294965,0.084399201311006,0.199572398235067,7,12,-5,britain is a wet place since the queen has had a long reign
32,0,147,wet,reign,-0.596183968544639,0.538195929793947,0.155363782471648,0.341953379635803,3,12,-9,britain is a wet place since the queen has had a long reign
33,0,148,extra,thyme,-0.60616564354925,0.568755354182741,0.17148619157544,0.3820950460284,4,6,-2,herb gardeners who work extra get thyme and a half
33,0,149,gardener,thyme,0.443421682037815,1.01473417272141,0.253683543180353,0.540713672827757,-1,6,-7,herb gardeners who work extra get thyme and a half
33,0,150,half,thyme,-0.558384525647363,0.56974904161132,0.164472381272413,0.362001270425516,9,6,3,herb gardeners who work extra get thyme and a half
33,0,151,herb,thyme,1.52452946764133,0.742127791721586,0.20582921584608,0.448463336205784,0,6,-6,herb gardeners who work extra get thyme and a half
33,0,152,work,thyme,-0.806612313681016,0.387991376839058,0.080901794600794,0.16778005296769,3,6,-3,herb gardeners who work extra get thyme and a half
34,0,153,bad,pore,-0.654532980889198,0.414270773301515,0.078289817257016,0.16063743617761,5,13,-8,if you say you have bad skin i would say that was a pore excuse
34,0,154,excuse,pore,-0.898306565899094,0.179749071878783,0.056841647443828,0.128584739910305,14,13,1,if you say you have bad skin i would say that was a pore excuse
34,0,155,skin,pore,1.80201698484168,0.421709761677887,0.149096916087498,0.352558183618193,6,13,-7,if you say you have bad skin i would say that was a pore excuse
35,0,156,complex,gilt,-0.784064971069133,0.292275724450505,0.088124446666512,0.196353503427447,8,7,1,people who like gold paint have a gilt complex
35,0,157,gold,gilt,0.648786640098113,1.37365250021958,0.343413125054895,0.731967749337518,3,7,-4,people who like gold paint have a gilt complex
35,0,158,paint,gilt,-0.101953425431991,1.02138976172935,0.212974487690892,0.441682054172797,4,7,-3,people who like gold paint have a gilt complex
35,0,159,people,gilt,-0.672256448752771,0.662107403397198,0.183635553293301,0.400107499498485,0,7,-7,people who like gold paint have a gilt complex
36,0,160,human,heir,0.324202842244139,1.17200171977632,0.338327754201781,0.744654366245252,3,1,2,to heir is human
37,0,161,boy,son,1.84186161037444,0.649077860808438,0.122664185801209,0.251686119706128,2,10,-8,when their boy was little they only got rest after son down
37,0,162,down,son,-0.59958183223735,0.564971685318705,0.156694952353992,0.341408972532973,11,10,1,when their boy was little they only got rest after son down
37,0,163,little,son,0.535843469610164,0.658514065021382,0.232819880441669,0.550531535545304,4,10,-6,when their boy was little they only got rest after son down
37,0,164,rest,son,-0.768338144811851,0.352370669778162,0.111429389713805,0.252070792087316,8,10,-2,when their boy was little they only got rest after son down
38,0,165,high,c,0.215793751726981,1.06534464948344,0.336891558544139,0.762101652246875,10,-1,11,novice pirates make terrible singers because they cannot hit the high cs
38,0,166,hit,c,-0.815647567852622,0.488813592642944,0.172821703046992,0.408658390226485,8,-1,9,novice pirates make terrible singers because they cannot hit the high cs
38,0,167,make,c,-1.02005310437571,0.264893730398662,0.07986846482272,0.177958029520002,2,-1,3,novice pirates make terrible singers because they cannot hit the high cs
38,0,168,novice,c,-0.703917840016708,0.425173849471958,0.106293462367989,0.226559152060226,0,-1,1,novice pirates make terrible singers because they cannot hit the high cs
38,0,169,pirate,c,-0.792378389611587,0.535795648640397,0.111721115730583,0.231695413029844,-1,-1,0,novice pirates make terrible singers because they cannot hit the high cs
38,0,170,singer,c,0.694133199282786,0.972703478403568,0.183823678804523,0.377175033822791,-1,-1,0,novice pirates make terrible singers because they cannot hit the high cs
38,0,171,terrible,c,-0.860856832198662,0.550337498652047,0.158868751495952,0.349667764444877,3,-1,4,novice pirates make terrible singers because they cannot hit the high cs
39,0,172,bright,watt,1.10663984407831,0.834914794433491,0.208728698608373,0.444894689794099,4,9,-5,an electrician is a bright spark who knows whats watt
39,0,173,electrician,watt,1.63402244845377,0.253259288860895,0.0702414886135,0.153043056566019,1,9,-8,an electrician is a bright spark who knows whats watt
39,0,174,know,watt,-0.889631856649002,0.273026063357031,0.082320455467552,0.183421405140459,-1,9,-10,an electrician is a bright spark who knows whats watt
39,0,175,spark,watt,0.53638566409786,0.749499582560401,0.156281466293604,0.324107923958856,5,9,-4,an electrician is a bright spark who knows whats watt
40,0,176,budget,razor,-0.25277588685621,0.729597610353459,0.230719022413298,0.521922689146041,7,13,-6,when the mayor wanted to slash the budget he turned to a fund razor
40,0,177,fund,razor,-0.875571998716363,0.341350818364876,0.085337704591219,0.181893011670068,12,13,-1,when the mayor wanted to slash the budget he turned to a fund razor
40,0,178,mayor,razor,-0.762674361585394,0.20325707824753,0.058675264420454,0.129143386253873,2,13,-11,when the mayor wanted to slash the budget he turned to a fund razor
40,0,179,slash,razor,1.29702251554896,0.71641727009283,0.253291754920897,0.598939826414449,5,13,-8,when the mayor wanted to slash the budget he turned to a fund razor
40,0,180,turn,razor,-0.755233435691892,0.435345816776256,0.120743204995811,0.263076844140013,-1,13,-14,when the mayor wanted to slash the budget he turned to a fund razor
40,0,181,want,razor,-0.877775268401213,0.242464802551491,0.04582154065983,0.094018035437982,-1,13,-14,when the mayor wanted to slash the budget he turned to a fund razor
41,0,182,biblical,prophet,1.45995574696005,0.339133009008906,0.102252449536978,0.227832655524107,3,4,-1,daniel is a biblical prophet known for interpreting dreams
41,0,183,daniel,prophet,0.805308669413531,1.03460296736317,0.215729631521442,0.447395872761178,0,4,-4,daniel is a biblical prophet known for interpreting dreams
41,0,184,dream,prophet,0.804131545935035,0.725660687477989,0.256559796478089,0.606667516735798,-1,4,-5,daniel is a biblical prophet known for interpreting dreams
41,0,185,interpreting,prophet,0.697770067196284,0.756030837999147,0.142876398631536,0.293158154796988,7,4,3,daniel is a biblical prophet known for interpreting dreams
41,0,186,known,prophet,-0.031148315410505,0.859258579950561,0.248046586218976,0.545946855279357,5,4,1,daniel is a biblical prophet known for interpreting dreams
42,0,187,decimal,pi,1.21262464055348,0.462096741609628,0.139327409887722,0.310440815117451,9,5,4,he can recite the number pi up to 10 decimal places
42,0,188,number,pi,1.59504276265363,0.433773110719178,0.120307014816578,0.262126467381325,4,5,-1,he can recite the number pi up to 10 decimal places
42,0,189,place,pi,-0.564605975619762,0.381052267228626,0.110000314529882,0.242109059885683,-1,5,-6,he can recite the number pi up to 10 decimal places
42,0,190,recite,pi,0.588390716648794,1.11046403035755,0.351159559562023,0.794378112948294,2,5,-3,he can recite the number pi up to 10 decimal places
42,0,191,ten,pi,-0.224980536862907,0.932813549297429,0.194505070656254,0.403378827604774,-1,5,-6,he can recite the number pi up to 10 decimal places
42,0,192,up,pi,-0.593747935644252,0.77985022894961,0.194962557237403,0.415552854024833,6,5,1,he can recite the number pi up to 10 decimal places
43,0,193,baker,knead,1.48626023135334,0.726586717514231,0.137311982890385,0.281740916772911,-1,1,-2,bakers knead flour and milk together to make bread dough
43,0,194,bread,knead,1.49369181558088,0.37089500340227,0.077336954311121,0.160387026699558,8,1,7,bakers knead flour and milk together to make bread dough
43,0,195,dough,knead,1.53647393981059,0.361879921979362,0.109110901851694,0.24311423959102,9,1,8,bakers knead flour and milk together to make bread dough
43,0,196,flour,knead,1.81698242359774,0.338246631270911,0.119588243342583,0.282781260413252,2,1,1,bakers knead flour and milk together to make bread dough
43,0,197,make,knead,0.260196799876926,0.656965544383757,0.164241386095939,0.350072227756297,7,1,6,bakers knead flour and milk together to make bread dough
