sub_num,condition,tar_num,isPun,abSpl,rating,age,gender
7,1,3,0,0,-0.218025712,25,F
7,1,5,0,0,-0.218025712,25,F
7,1,8,0,0,0.363376187,25,F
7,1,9,0,0,2.107581887,25,F
7,1,10,0,0,2.107581887,25,F
7,1,11,0,1,-0.799427612,25,F
7,1,12,0,1,-0.218025712,25,F
7,1,14,0,1,-0.799427612,25,F
7,1,15,0,1,0.363376187,25,F
7,1,19,0,1,-0.799427612,25,F
7,1,21,1,0,-0.218025712,25,F
7,1,22,1,0,-0.799427612,25,F
7,1,23,1,0,-0.799427612,25,F
7,1,24,1,0,0.363376187,25,F
7,1,25,1,0,-0.218025712,25,F
7,1,26,1,0,-0.799427612,25,F
7,1,27,1,0,-0.799427612,25,F
7,1,30,1,0,1.526179987,25,F
7,1,32,1,1,-0.218025712,25,F
7,1,33,1,1,1.526179987,25,F
7,1,37,1,1,-0.799427612,25,F
7,1,38,1,1,-0.799427612,25,F
7,1,39,1,1,-0.799427612,25,F
7,1,40,1,1,-0.799427612,25,F
8,1,2,0,0,0.156516732,25,F
8,1,8,0,0,1.408650589,25,F
8,1,9,0,0,-0.469550196,25,F
8,1,10,0,0,1.408650589,25,F
8,1,11,0,1,-1.095617125,25,F
8,1,12,0,1,0.156516732,25,F
8,1,13,0,1,-0.469550196,25,F
8,1,14,0,1,0.156516732,25,F
8,1,15,0,1,0.782583661,25,F
8,1,18,0,1,0.782583661,25,F
8,1,19,0,1,-0.469550196,25,F
8,1,21,1,0,0.782583661,25,F
8,1,26,1,0,-0.469550196,25,F
8,1,29,1,0,-0.469550196,25,F
8,1,30,1,0,-0.469550196,25,F
8,1,31,1,1,0.156516732,25,F
8,1,32,1,1,-1.721684053,25,F
8,1,35,1,1,-1.721684053,25,F
8,1,36,1,1,0.782583661,25,F
8,1,40,1,1,-0.469550196,25,F
9,1,1,0,0,-0.289255945,35,F
9,1,2,0,0,1.36363517,35,F
9,1,3,0,0,0.537189612,35,F
9,1,5,0,0,-0.289255945,35,F
9,1,10,0,0,-0.289255945,35,F
9,1,12,0,1,1.36363517,35,F
9,1,13,0,1,0.537189612,35,F
9,1,15,0,1,2.190080727,35,F
9,1,16,0,1,-0.289255945,35,F
9,1,19,0,1,0.537189612,35,F
9,1,22,1,0,-1.115701502,35,F
9,1,24,1,0,-0.289255945,35,F
9,1,26,1,0,-0.289255945,35,F
9,1,28,1,0,-1.115701502,35,F
9,1,29,1,0,-1.115701502,35,F
9,1,30,1,0,-1.115701502,35,F
9,1,32,1,1,-1.115701502,35,F
9,1,33,1,1,-0.289255945,35,F
9,1,35,1,1,-1.115701502,35,F
9,1,36,1,1,-1.115701502,35,F
9,1,37,1,1,-0.289255945,35,F
9,1,39,1,1,0.537189612,35,F
10,1,1,0,0,-0.238609108,65,M
10,1,2,0,0,2.147481975,65,M
10,1,3,0,0,-0.835131879,65,M
10,1,7,0,0,2.147481975,65,M
10,1,11,0,1,0.954436433,65,M
10,1,13,0,1,-0.835131879,65,M
10,1,14,0,1,-0.835131879,65,M
10,1,15,0,1,-0.238609108,65,M
10,1,21,1,0,-0.238609108,65,M
10,1,26,1,0,0.357913662,65,M
10,1,28,1,0,-0.238609108,65,M
10,1,30,1,0,-0.835131879,65,M
10,1,31,1,1,-0.835131879,65,M
10,1,33,1,1,-0.835131879,65,M
10,1,34,1,1,-0.835131879,65,M
10,1,36,1,1,-0.835131879,65,M
10,1,38,1,1,-0.835131879,65,M
10,1,39,1,1,-0.238609108,65,M
10,1,40,1,1,-0.238609108,65,M
11,1,2,0,0,2.938595296,65,F
11,1,3,0,0,-0.138467841,65,F
11,1,8,0,0,2.323182669,65,F
11,1,9,0,0,-0.753880469,65,F
11,1,11,0,1,-0.753880469,65,F
11,1,13,0,1,-0.138467841,65,F
11,1,15,0,1,-0.138467841,65,F
11,1,17,0,1,-0.138467841,65,F
11,1,18,0,1,2.323182669,65,F
11,1,21,1,0,-0.138467841,65,F
11,1,24,1,0,-0.753880469,65,F
11,1,25,1,0,-0.753880469,65,F
11,1,30,1,0,-0.138467841,65,F
11,1,31,1,1,-0.753880469,65,F
11,1,33,1,1,-0.138467841,65,F
11,1,34,1,1,-0.138467841,65,F
11,1,36,1,1,-0.138467841,65,F
11,1,38,1,1,0.476944786,65,F
11,1,39,1,1,-0.138467841,65,F
11,1,40,1,1,-0.753880469,65,F
12,1,1,0,0,-0.670058357,25,M
12,1,2,0,0,1.804003269,25,M
12,1,4,0,0,1.804003269,25,M
12,1,6,0,0,1.391659664,25,M
12,1,7,0,0,0.97931606,25,M
12,1,11,0,1,0.566972456,25,M
12,1,13,0,1,1.391659664,25,M
12,1,16,0,1,-0.670058357,25,M
12,1,17,0,1,-0.257714753,25,M
12,1,19,0,1,1.804003269,25,M
12,1,20,0,1,1.804003269,25,M
12,1,22,1,0,-0.670058357,25,M
12,1,26,1,0,-0.670058357,25,M
12,1,27,1,0,-0.670058357,25,M
12,1,28,1,0,-0.670058357,25,M
12,1,29,1,0,-0.670058357,25,M
12,1,31,1,1,-0.670058357,25,M
12,1,32,1,1,-0.670058357,25,M
12,1,33,1,1,-0.670058357,25,M
12,1,34,1,1,-0.670058357,25,M
12,1,35,1,1,-0.670058357,25,M
12,1,36,1,1,-0.670058357,25,M
12,1,37,1,1,-0.670058357,25,M
12,1,38,1,1,-0.670058357,25,M
13,1,4,0,0,-0.519517044,35,F
13,1,5,0,0,0.383990859,35,F
13,1,9,0,0,0.383990859,35,F
13,1,13,0,1,2.191006665,35,F
13,1,15,0,1,-0.519517044,35,F
13,1,16,0,1,-0.519517044,35,F
13,1,17,0,1,-0.519517044,35,F
13,1,18,0,1,3.094514567,35,F
13,1,20,0,1,-0.519517044,35,F
13,1,23,1,0,-0.519517044,35,F
13,1,25,1,0,-0.519517044,35,F
13,1,26,1,0,-0.519517044,35,F
13,1,28,1,0,-0.519517044,35,F
13,1,29,1,0,-0.519517044,35,F
13,1,30,1,0,-0.519517044,35,F
13,1,32,1,1,-0.519517044,35,F
13,1,34,1,1,-0.519517044,35,F
13,1,35,1,1,-0.519517044,35,F
13,1,39,1,1,-0.519517044,35,F
13,1,40,1,1,-0.519517044,35,F
14,1,1,0,0,1.408112039,35,M
14,1,2,0,0,1.408112039,35,M
14,1,6,0,0,1.408112039,35,M
14,1,7,0,0,0.30371044,35,M
14,1,8,0,0,-0.80069116,35,M
14,1,9,0,0,-1.905092759,35,M
14,1,10,0,0,-1.905092759,35,M
14,1,11,0,1,0.30371044,35,M
14,1,13,0,1,0.30371044,35,M
14,1,14,0,1,-0.80069116,35,M
14,1,19,0,1,-0.80069116,35,M
14,1,20,0,1,0.30371044,35,M
14,1,22,1,0,1.408112039,35,M
14,1,24,1,0,-0.80069116,35,M
14,1,25,1,0,-0.80069116,35,M
14,1,27,1,0,-0.80069116,35,M
14,1,28,1,0,-0.80069116,35,M
14,1,29,1,0,0.30371044,35,M
14,1,33,1,1,-0.80069116,35,M
14,1,35,1,1,0.30371044,35,M
14,1,36,1,1,-0.80069116,35,M
14,1,37,1,1,-0.80069116,35,M
14,1,38,1,1,1.408112039,35,M
15,1,2,0,0,0.430597227,35,F
15,1,5,0,0,1.25078242,35,F
15,1,10,0,0,0.430597227,35,F
15,1,11,0,1,0.430597227,35,F
15,1,16,0,1,1.25078242,35,F
15,1,19,0,1,-0.389587967,35,F
15,1,21,1,0,-0.389587967,35,F
15,1,22,1,0,-1.20977316,35,F
15,1,23,1,0,-0.389587967,35,F
15,1,24,1,0,-0.389587967,35,F
15,1,26,1,0,0.430597227,35,F
15,1,27,1,0,1.25078242,35,F
15,1,28,1,0,-1.20977316,35,F
15,1,29,1,0,0.430597227,35,F
15,1,32,1,1,-1.20977316,35,F
15,1,33,1,1,-1.20977316,35,F
15,1,38,1,1,-1.20977316,35,F
15,1,39,1,1,-0.389587967,35,F
15,1,40,1,1,-1.20977316,35,F
16,1,2,0,0,2.033821057,35,F
16,1,4,0,0,-0.524444424,35,F
16,1,5,0,0,-0.524444424,35,F
16,1,6,0,0,2.033821057,35,F
16,1,9,0,0,-0.524444424,35,F
16,1,13,0,1,2.033821057,35,F
16,1,14,0,1,-0.524444424,35,F
16,1,18,0,1,1.522167961,35,F
16,1,20,0,1,-0.524444424,35,F
16,1,21,1,0,-0.524444424,35,F
16,1,22,1,0,-0.524444424,35,F
16,1,24,1,0,-0.524444424,35,F
16,1,29,1,0,-0.524444424,35,F
16,1,31,1,1,-0.524444424,35,F
16,1,32,1,1,-0.524444424,35,F
16,1,33,1,1,-0.524444424,35,F
16,1,34,1,1,-0.524444424,35,F
16,1,35,1,1,-0.524444424,35,F
16,1,36,1,1,-0.524444424,35,F
16,1,37,1,1,-0.524444424,35,F
17,2,1,0,1,-0.786016401,35,F
17,2,2,0,1,-0.786016401,35,F
17,2,5,0,1,1.670284851,35,F
17,2,6,0,1,-0.786016401,35,F
17,2,7,0,1,2.161545102,35,F
17,2,8,0,1,0.687764351,35,F
17,2,9,0,1,1.179024601,35,F
17,2,11,0,0,1.670284851,35,F
17,2,12,0,0,0.1965041,35,F
17,2,13,0,0,1.670284851,35,F
17,2,14,0,0,1.179024601,35,F
17,2,18,0,0,0.687764351,35,F
17,2,19,0,0,0.687764351,35,F
17,2,20,0,0,1.179024601,35,F
17,2,21,1,1,-0.786016401,35,F
17,2,24,1,1,-0.786016401,35,F
17,2,27,1,1,-0.786016401,35,F
17,2,28,1,1,-0.786016401,35,F
17,2,29,1,1,-0.786016401,35,F
17,2,32,1,0,-0.786016401,35,F
17,2,33,1,0,-0.786016401,35,F
17,2,35,1,0,-0.786016401,35,F
17,2,37,1,0,-0.786016401,35,F
18,2,1,0,1,-0.702427522,25,F
18,2,5,0,1,-0.702427522,25,F
18,2,7,0,1,1.110288663,25,F
18,2,9,0,1,-0.702427522,25,F
18,2,12,0,0,-0.702427522,25,F
18,2,14,0,0,1.56346771,25,F
18,2,28,1,1,-0.702427522,25,F
18,2,33,1,0,-0.702427522,25,F
18,2,40,1,0,-0.702427522,25,F
19,2,4,0,1,0.126013804,65,M
19,2,6,0,1,-1.890207062,65,M
19,2,7,0,1,0.126013804,65,M
19,2,9,0,1,1.134124237,65,M
19,2,10,0,1,1.134124237,65,M
19,2,12,0,0,1.134124237,65,M
19,2,13,0,0,1.134124237,65,M
19,2,25,1,1,-0.882096629,65,M
19,2,31,1,0,-0.882096629,65,M
19,2,35,1,0,-0.882096629,65,M
19,2,37,1,0,-0.882096629,65,M
19,2,40,1,0,-0.882096629,65,M
20,2,2,0,1,-0.969628058,45,M
20,2,3,0,1,1.18510096,45,M
20,2,4,0,1,1.18510096,45,M
20,2,5,0,1,1.18510096,45,M
20,2,7,0,1,1.18510096,45,M
20,2,8,0,1,1.18510096,45,M
20,2,9,0,1,-0.969628058,45,M
20,2,14,0,0,1.18510096,45,M
20,2,15,0,0,0.466857954,45,M
20,2,16,0,0,1.18510096,45,M
20,2,20,0,0,-0.251385052,45,M
20,2,22,1,1,-0.969628058,45,M
20,2,25,1,1,-0.969628058,45,M
20,2,27,1,1,-0.969628058,45,M
20,2,29,1,1,-0.969628058,45,M
20,2,33,1,0,-0.610506555,45,M
20,2,37,1,0,-0.969628058,45,M
20,2,38,1,0,-0.969628058,45,M
20,2,40,1,0,-0.969628058,45,M
21,2,2,0,1,-0.947944706,35,F
21,2,3,0,1,1.260858493,35,F
21,2,5,0,1,0.892724626,35,F
21,2,7,0,1,1.260858493,35,F
21,2,8,0,1,0.892724626,35,F
21,2,10,0,1,0.892724626,35,F
21,2,11,0,0,1.260858493,35,F
21,2,16,0,0,1.260858493,35,F
21,2,18,0,0,1.260858493,35,F
21,2,19,0,0,1.260858493,35,F
21,2,21,1,1,-0.947944706,35,F
21,2,22,1,1,-0.947944706,35,F
21,2,23,1,1,-0.947944706,35,F
21,2,29,1,1,-0.947944706,35,F
21,2,30,1,1,-0.947944706,35,F
21,2,32,1,0,-0.947944706,35,F
21,2,33,1,0,-0.947944706,35,F
21,2,34,1,0,-0.947944706,35,F
21,2,35,1,0,-0.947944706,35,F
21,2,36,1,0,0.156456893,35,F
21,2,38,1,0,-0.947944706,35,F
21,2,40,1,0,-0.947944706,35,F
22,2,1,0,1,1.24542343,35,F
22,2,2,0,1,-1.204589875,35,F
22,2,7,0,1,1.24542343,35,F
22,2,9,0,1,-1.204589875,35,F
22,2,10,0,1,-1.204589875,35,F
22,2,14,0,0,-1.204589875,35,F
22,2,16,0,0,0.837087879,35,F
22,2,18,0,0,1.24542343,35,F
22,2,22,1,1,-1.204589875,35,F
22,2,25,1,1,0.020416778,35,F
22,2,26,1,1,1.24542343,35,F
22,2,28,1,1,-1.204589875,35,F
22,2,29,1,1,-1.204589875,35,F
22,2,31,1,0,0.428752329,35,F
22,2,34,1,0,0.020416778,35,F
22,2,35,1,0,-1.204589875,35,F
22,2,36,1,0,0.837087879,35,F
23,2,3,0,1,-0.560842434,35,M
23,2,5,0,1,1.800599394,35,M
23,2,6,0,1,0.029518023,35,M
23,2,7,0,1,2.981320308,35,M
23,2,8,0,1,0.029518023,35,M
23,2,10,0,1,-0.560842434,35,M
23,2,11,0,0,1.210238937,35,M
23,2,13,0,0,-0.560842434,35,M
23,2,14,0,0,2.981320308,35,M
23,2,17,0,0,-0.560842434,35,M
23,2,23,1,1,0.029518023,35,M
23,2,24,1,1,-0.560842434,35,M
23,2,25,1,1,-0.560842434,35,M
23,2,27,1,1,-0.560842434,35,M
23,2,29,1,1,0.029518023,35,M
23,2,30,1,1,-0.560842434,35,M
23,2,31,1,0,-0.560842434,35,M
23,2,32,1,0,-0.560842434,35,M
23,2,33,1,0,-0.560842434,35,M
23,2,35,1,0,-0.560842434,35,M
23,2,37,1,0,-0.560842434,35,M
23,2,38,1,0,-0.560842434,35,M
24,2,1,0,1,0.394116371,35,M
24,2,4,0,1,2.024942732,35,M
24,2,7,0,1,-0.693101203,35,M
24,2,8,0,1,1.481333945,35,M
24,2,10,0,1,2.568551519,35,M
24,2,12,0,0,0.394116371,35,M
24,2,14,0,0,1.481333945,35,M
24,2,15,0,0,2.024942732,35,M
24,2,17,0,0,-0.693101203,35,M
24,2,19,0,0,0.937725158,35,M
24,2,24,1,1,-0.693101203,35,M
24,2,26,1,1,0.394116371,35,M
24,2,28,1,1,-0.693101203,35,M
24,2,31,1,0,-0.693101203,35,M
24,2,32,1,0,-0.693101203,35,M
24,2,34,1,0,-0.149492416,35,M
24,2,35,1,0,-0.693101203,35,M
24,2,37,1,0,-0.693101203,35,M
24,2,38,1,0,-0.693101203,35,M
24,2,40,1,0,-0.693101203,35,M
25,2,1,0,1,0.993628969,25,F
25,2,2,0,1,-0.876731443,25,F
25,2,3,0,1,0.993628969,25,F
25,2,4,0,1,0.526038866,25,F
25,2,5,0,1,0.993628969,25,F
25,2,6,0,1,0.058448763,25,F
25,2,7,0,1,-0.876731443,25,F
25,2,8,0,1,0.993628969,25,F
25,2,12,0,0,0.993628969,25,F
25,2,13,0,0,1.461219072,25,F
25,2,17,0,0,1.461219072,25,F
25,2,19,0,0,-0.40914134,25,F
25,2,20,0,0,1.461219072,25,F
25,2,22,1,1,0.058448763,25,F
25,2,23,1,1,-0.876731443,25,F
25,2,25,1,1,-0.876731443,25,F
25,2,26,1,1,1.461219072,25,F
25,2,29,1,1,-0.876731443,25,F
25,2,30,1,1,-0.876731443,25,F
25,2,31,1,0,-0.876731443,25,F
25,2,32,1,0,-0.876731443,25,F
25,2,35,1,0,-0.876731443,25,F
25,2,37,1,0,-0.876731443,25,F
26,2,1,0,1,1.531764405,35,M
26,2,2,0,1,-0.894793069,35,M
26,2,7,0,1,1.531764405,35,M
26,2,8,0,1,0.318485668,35,M
26,2,9,0,1,1.531764405,35,M
26,2,12,0,0,0.925125037,35,M
26,2,13,0,0,0.925125037,35,M
26,2,14,0,0,0.318485668,35,M
26,2,16,0,0,1.531764405,35,M
26,2,24,1,1,-0.2881537,35,M
26,2,26,1,1,-0.894793069,35,M
26,2,27,1,1,-0.894793069,35,M
26,2,28,1,1,-0.894793069,35,M
26,2,30,1,1,-0.894793069,35,M
26,2,32,1,0,-0.894793069,35,M
26,2,33,1,0,-0.894793069,35,M
26,2,34,1,0,-0.894793069,35,M
26,2,36,1,0,-0.894793069,35,M
26,2,37,1,0,-0.894793069,35,M
26,2,38,1,0,-0.894793069,35,M
26,2,39,1,0,-0.894793069,35,M
26,2,40,1,0,-0.894793069,35,M
27,2,4,0,1,2.350531855,55,M
27,2,5,0,1,-0.414799739,55,M
27,2,7,0,1,-0.414799739,55,M
27,2,9,0,1,-0.414799739,55,M
27,2,13,0,0,-0.414799739,55,M
27,2,16,0,0,2.350531855,55,M
27,2,19,0,0,2.350531855,55,M
27,2,21,1,1,-0.414799739,55,M
27,2,25,1,1,-0.414799739,55,M
27,2,26,1,1,-0.414799739,55,M
27,2,28,1,1,-0.414799739,55,M
27,2,33,1,0,-0.414799739,55,M
27,2,35,1,0,-0.414799739,55,M
27,2,36,1,0,-0.414799739,55,M
27,2,39,1,0,-0.414799739,55,M
27,2,40,1,0,-0.414799739,55,M
28,2,1,0,1,-0.736316828,25,F
28,2,2,0,1,-0.736316828,25,F
28,2,3,0,1,1.445362663,25,F
28,2,6,0,1,-0.736316828,25,F
28,2,10,0,1,1.990782535,25,F
28,2,12,0,0,1.445362663,25,F
28,2,13,0,0,1.990782535,25,F
28,2,14,0,0,0.89994279,25,F
28,2,19,0,0,0.89994279,25,F
28,2,21,1,1,-0.736316828,25,F
28,2,22,1,1,-0.736316828,25,F
28,2,23,1,1,-0.736316828,25,F
28,2,25,1,1,-0.736316828,25,F
28,2,26,1,1,-0.736316828,25,F
28,2,30,1,1,-0.736316828,25,F
28,2,32,1,0,-0.736316828,25,F
28,2,34,1,0,-0.736316828,25,F
28,2,35,1,0,-0.736316828,25,F
28,2,36,1,0,-0.736316828,25,F
28,2,37,1,0,-0.736316828,25,F
28,2,40,1,0,-0.736316828,25,F
29,2,3,0,1,1.382101328,25,F
29,2,4,0,1,1.382101328,25,F
29,2,5,0,1,1.382101328,25,F
29,2,8,0,1,0.230350221,25,F
29,2,9,0,1,0.230350221,25,F
29,2,11,0,0,0.230350221,25,F
29,2,13,0,0,1.382101328,25,F
29,2,14,0,0,0.806225775,25,F
29,2,16,0,0,0.230350221,25,F
29,2,17,0,0,0.230350221,25,F
29,2,19,0,0,1.382101328,25,F
29,2,21,1,1,-0.921400886,25,F
29,2,22,1,1,-1.497276439,25,F
29,2,23,1,1,-0.921400886,25,F
29,2,25,1,1,-1.497276439,25,F
29,2,36,1,0,0.230350221,25,F
29,2,39,1,0,0.806225775,25,F
29,2,40,1,0,-0.345525332,25,F
30,2,2,0,1,-0.841136718,25,F
30,2,3,0,1,1.063323776,25,F
30,2,4,0,1,1.698143941,25,F
30,2,5,0,1,-0.841136718,25,F
30,2,7,0,1,-0.841136718,25,F
30,2,8,0,1,-0.206316554,25,F
30,2,9,0,1,1.063323776,25,F
30,2,10,0,1,0.428503611,25,F
30,2,11,0,0,1.063323776,25,F
30,2,12,0,0,1.698143941,25,F
30,2,15,0,0,1.698143941,25,F
30,2,20,0,0,2.332964106,25,F
30,2,21,1,1,-0.841136718,25,F
30,2,23,1,1,-0.841136718,25,F
30,2,26,1,1,-0.206316554,25,F
30,2,27,1,1,-0.841136718,25,F
30,2,28,1,1,-0.841136718,25,F
30,2,29,1,1,-0.841136718,25,F
30,2,31,1,0,-0.206316554,25,F
30,2,36,1,0,-0.206316554,25,F
30,2,38,1,0,-0.841136718,25,F
30,2,39,1,0,-0.841136718,25,F
31,3,23,0,0,1.046452911,45,F
31,3,24,0,0,1.653092279,45,F
31,3,27,0,0,1.046452911,45,F
31,3,29,0,0,1.653092279,45,F
31,3,32,0,1,0.439813542,45,F
31,3,33,0,1,1.046452911,45,F
31,3,34,0,1,-0.773465195,45,F
31,3,35,0,1,0.439813542,45,F
31,3,37,0,1,0.439813542,45,F
31,3,38,0,1,0.439813542,45,F
31,3,40,0,1,0.439813542,45,F
31,3,2,1,0,-0.773465195,45,F
31,3,3,1,0,-0.773465195,45,F
31,3,5,1,0,-0.773465195,45,F
31,3,6,1,0,-0.773465195,45,F
31,3,8,1,0,-0.773465195,45,F
31,3,9,1,0,-0.166825826,45,F
31,3,11,1,1,-0.166825826,45,F
31,3,12,1,1,-0.773465195,45,F
31,3,14,1,1,-0.773465195,45,F
31,3,15,1,1,-0.773465195,45,F
31,3,16,1,1,-0.773465195,45,F
31,3,17,1,1,-0.773465195,45,F
31,3,18,1,1,-0.773465195,45,F
31,3,19,1,1,-0.773465195,45,F
32,3,23,0,0,1.187106276,25,M
32,3,26,0,0,1.70323944,25,M
32,3,27,0,0,1.187106276,25,M
32,3,29,0,0,1.187106276,25,M
32,3,32,0,1,0.154839949,25,M
32,3,33,0,1,1.187106276,25,M
32,3,34,0,1,1.187106276,25,M
32,3,36,0,1,0.154839949,25,M
32,3,37,0,1,-0.877426378,25,M
32,3,2,1,0,-0.361293215,25,M
32,3,3,1,0,-0.877426378,25,M
32,3,4,1,0,-0.877426378,25,M
32,3,5,1,0,0.154839949,25,M
32,3,6,1,0,0.670973113,25,M
32,3,7,1,0,-0.877426378,25,M
32,3,9,1,0,-0.877426378,25,M
32,3,11,1,1,-0.877426378,25,M
32,3,12,1,1,-0.877426378,25,M
32,3,13,1,1,-0.361293215,25,M
32,3,16,1,1,-0.877426378,25,M
32,3,17,1,1,-0.877426378,25,M
32,3,18,1,1,-0.877426378,25,M
33,3,21,0,0,-0.118871505,35,F
33,3,23,0,0,0.475486021,35,F
33,3,24,0,0,2.258558602,35,F
33,3,25,0,0,2.258558602,35,F
33,3,26,0,0,-0.118871505,35,F
33,3,27,0,0,1.664201075,35,F
33,3,29,0,0,1.069843548,35,F
33,3,30,0,0,1.664201075,35,F
33,3,31,0,1,-0.713229032,35,F
33,3,32,0,1,1.069843548,35,F
33,3,36,0,1,-0.713229032,35,F
33,3,38,0,1,0.475486021,35,F
33,3,40,0,1,-0.713229032,35,F
33,3,2,1,0,-0.713229032,35,F
33,3,3,1,0,-0.713229032,35,F
33,3,8,1,0,-0.713229032,35,F
33,3,9,1,0,-0.118871505,35,F
33,3,10,1,0,-0.713229032,35,F
33,3,11,1,1,-0.713229032,35,F
33,3,12,1,1,-0.713229032,35,F
33,3,13,1,1,-0.713229032,35,F
33,3,14,1,1,1.069843548,35,F
33,3,15,1,1,-0.713229032,35,F
33,3,16,1,1,-0.713229032,35,F
33,3,18,1,1,-0.713229032,35,F
33,3,19,1,1,-0.713229032,35,F
34,3,23,0,0,0.214713747,25,F
34,3,24,0,0,1.776268267,25,F
34,3,25,0,0,2.557045527,25,F
34,3,26,0,0,0.995491007,25,F
34,3,29,0,0,0.995491007,25,F
34,3,30,0,0,-0.566063514,25,F
34,3,31,0,1,0.214713747,25,F
34,3,32,0,1,-0.566063514,25,F
